run_id,dataset,dataset_id,algorithm,repeat,fold,n_train,n_test,n_features,n_categorical,n_classes,roc_auc,train_time_s,inference_time_s,warmup_s,device,preprocessing,raw_error,error,git_commit,hostname,timestamp
check_refactor_oldenv,sick,38,random_forest,0,0,3017,755,29,22,2,0.9952934322683511,0.2687932120006735,0.13554205899890803,,cpu x12,median imputacija (numerične) + most-frequent imputacija in ordinalno kodiranje (kategorične); RandomForest nima nativne podpore za NaN/kategorije,,,20a52c9,Kremen,2026-09-09T12:43:11+02:00
check_refactor_oldenv,sick,38,random_forest,0,1,3017,755,29,22,2,0.9966492366871018,0.26664340300158074,0.05735641899991606,,cpu x12,median imputacija (numerične) + most-frequent imputacija in ordinalno kodiranje (kategorične); RandomForest nima nativne podpore za NaN/kategorije,,,20a52c9,Kremen,2026-09-09T12:43:11+02:00
check_refactor_oldenv,sick,38,random_forest,0,2,3018,754,29,22,2,0.9962386391549989,0.2747677159986779,0.05440118799924676,,cpu x12,median imputacija (numerične) + most-frequent imputacija in ordinalno kodiranje (kategorične); RandomForest nima nativne podpore za NaN/kategorije,,,20a52c9,Kremen,2026-09-09T12:43:11+02:00
check_refactor_oldenv,sick,38,random_forest,0,3,3018,754,29,22,2,0.997466838614591,0.2659692939996603,0.05895080499976757,,cpu x12,median imputacija (numerične) + most-frequent imputacija in ordinalno kodiranje (kategorične); RandomForest nima nativne podpore za NaN/kategorije,,,20a52c9,Kremen,2026-09-09T12:43:12+02:00
check_refactor_oldenv,sick,38,random_forest,0,4,3018,754,29,22,2,0.9963307541144681,0.2592261330009933,0.054951689000517945,,cpu x12,median imputacija (numerične) + most-frequent imputacija in ordinalno kodiranje (kategorične); RandomForest nima nativne podpore za NaN/kategorije,,,20a52c9,Kremen,2026-09-09T12:43:12+02:00
check_refactor_oldenv,sick,38,xgboost,0,0,3017,755,29,22,2,0.9961672901208071,0.043979285001114476,0.005685989999619778,,cpu x12,nativna obravnava NaN (numerične ostanejo nespremenjene); kategorične stolpce ordinalno kodiramo v številske kode (NaN ohranjen),,,20a52c9,Kremen,2026-09-09T12:43:12+02:00
check_refactor_oldenv,sick,38,xgboost,0,1,3017,755,29,22,2,0.9869275153263612,0.04190453999945021,0.007194370000433992,,cpu x12,nativna obravnava NaN (numerične ostanejo nespremenjene); kategorične stolpce ordinalno kodiramo v številske kode (NaN ohranjen),,,20a52c9,Kremen,2026-09-09T12:43:12+02:00
check_refactor_oldenv,sick,38,xgboost,0,2,3018,754,29,22,2,0.9984033407025301,0.04881169400141516,0.007437532000039937,,cpu x12,nativna obravnava NaN (numerične ostanejo nespremenjene); kategorične stolpce ordinalno kodiramo v številske kode (NaN ohranjen),,,20a52c9,Kremen,2026-09-09T12:43:12+02:00
check_refactor_oldenv,sick,38,xgboost,0,3,3018,754,29,22,2,0.9979734708916729,0.038798908000899246,0.004866006000156631,,cpu x12,nativna obravnava NaN (numerične ostanejo nespremenjene); kategorične stolpce ordinalno kodiramo v številske kode (NaN ohranjen),,,20a52c9,Kremen,2026-09-09T12:43:12+02:00
check_refactor_oldenv,sick,38,xgboost,0,4,3018,754,29,22,2,0.9990174404323262,0.040392849999989267,0.007183648998761782,,cpu x12,nativna obravnava NaN (numerične ostanejo nespremenjene); kategorične stolpce ordinalno kodiramo v številske kode (NaN ohranjen),,,20a52c9,Kremen,2026-09-09T12:43:13+02:00
check_refactor_oldenv,sick,38,lightgbm,0,0,3017,755,29,22,2,0.9978230207886184,0.06089784600044368,0.0054169140003068605,,cpu x12,nativna obravnava NaN; kategorične stolpce pretvorimo v pandas 'category' dtype za nativno kategorično podporo LightGBM; preostale stolpce eksplicitno pretvorimo v float (nekateri numerični OpenML atributi se zaradi manjkajočih vrednosti naložijo kot object dtype),,,20a52c9,Kremen,2026-09-09T12:43:13+02:00
check_refactor_oldenv,sick,38,lightgbm,0,1,3017,755,29,22,2,0.9936290419521576,0.06444187600027362,0.00778565200016601,,cpu x12,nativna obravnava NaN; kategorične stolpce pretvorimo v pandas 'category' dtype za nativno kategorično podporo LightGBM; preostale stolpce eksplicitno pretvorimo v float (nekateri numerični OpenML atributi se zaradi manjkajočih vrednosti naložijo kot object dtype),,,20a52c9,Kremen,2026-09-09T12:43:13+02:00
check_refactor_oldenv,sick,38,lightgbm,0,2,3018,754,29,22,2,0.9991095553917957,0.06051258799925563,0.005497513999216608,,cpu x12,nativna obravnava NaN; kategorične stolpce pretvorimo v pandas 'category' dtype za nativno kategorično podporo LightGBM; preostale stolpce eksplicitno pretvorimo v float (nekateri numerični OpenML atributi se zaradi manjkajočih vrednosti naložijo kot object dtype),,,20a52c9,Kremen,2026-09-09T12:43:13+02:00
check_refactor_oldenv,sick,38,lightgbm,0,3,3018,754,29,22,2,0.9984954556619995,0.09081568900001002,0.007823420999557129,,cpu x12,nativna obravnava NaN; kategorične stolpce pretvorimo v pandas 'category' dtype za nativno kategorično podporo LightGBM; preostale stolpce eksplicitno pretvorimo v float (nekateri numerični OpenML atributi se zaradi manjkajočih vrednosti naložijo kot object dtype),,,20a52c9,Kremen,2026-09-09T12:43:13+02:00
check_refactor_oldenv,sick,38,lightgbm,0,4,3018,754,29,22,2,0.9976357160402849,0.06209772799957136,0.006574102999366005,,cpu x12,nativna obravnava NaN; kategorične stolpce pretvorimo v pandas 'category' dtype za nativno kategorično podporo LightGBM; preostale stolpce eksplicitno pretvorimo v float (nekateri numerični OpenML atributi se zaradi manjkajočih vrednosti naložijo kot object dtype),,,20a52c9,Kremen,2026-09-09T12:43:13+02:00
check_refactor_oldenv,sick,38,catboost,0,0,3017,755,29,22,2,0.9980683142208868,2.395453089999137,0.0025198000003001653,,cpu x12,nativna obravnava NaN (numerične); kategorične stolpce pretvorimo v string (NaN -> 'nan' kot lastna kategorija) in podamo kot cat_features,,,20a52c9,Kremen,2026-09-09T12:43:15+02:00
check_refactor_oldenv,sick,38,catboost,0,1,3017,755,29,22,2,0.9944103858636857,2.273138580001614,0.002838164000422694,,cpu x12,nativna obravnava NaN (numerične); kategorične stolpce pretvorimo v string (NaN -> 'nan' kot lastna kategorija) in podamo kot cat_features,,,20a52c9,Kremen,2026-09-09T12:43:18+02:00
check_refactor_oldenv,sick,38,catboost,0,2,3018,754,29,22,2,0.9995394252026529,2.66375971799971,0.0032346890002372675,,cpu x12,nativna obravnava NaN (numerične); kategorične stolpce pretvorimo v string (NaN -> 'nan' kot lastna kategorija) in podamo kot cat_features,,,20a52c9,Kremen,2026-09-09T12:43:20+02:00
check_refactor_oldenv,sick,38,catboost,0,3,3018,754,29,22,2,0.9993551952837141,2.7124294209988875,0.002743256998655852,,cpu x12,nativna obravnava NaN (numerične); kategorične stolpce pretvorimo v string (NaN -> 'nan' kot lastna kategorija) in podamo kot cat_features,,,20a52c9,Kremen,2026-09-09T12:43:23+02:00
check_refactor_oldenv,sick,38,catboost,0,4,3018,754,29,22,2,0.9992630803242446,2.7379415369996423,0.002871204998882604,,cpu x12,nativna obravnava NaN (numerične); kategorične stolpce pretvorimo v string (NaN -> 'nan' kot lastna kategorija) in podamo kot cat_features,,,20a52c9,Kremen,2026-09-09T12:43:26+02:00
check_refactor_oldenv,sick,38,tabpfn,0,0,3017,755,29,22,2,0.9989881645918931,0.6699272539990488,1.767138432000138,2.842462352999064,cuda: NVIDIA GeForce RTX 3060,raw (brez predobdelave),,,20a52c9,Kremen,2026-09-09T12:43:28+02:00
check_refactor_oldenv,sick,38,tabpfn,0,1,3017,755,29,22,2,0.9965741074648395,0.5215975880000769,1.7522754410001653,2.842462352999064,cuda: NVIDIA GeForce RTX 3060,raw (brez predobdelave),,,20a52c9,Kremen,2026-09-09T12:43:31+02:00
check_refactor_oldenv,sick,38,tabpfn,0,2,3018,754,29,22,2,0.999355195283714,0.5547208309999405,1.7143653189996257,2.842462352999064,cuda: NVIDIA GeForce RTX 3060,raw (brez predobdelave),,,20a52c9,Kremen,2026-09-09T12:43:33+02:00
check_refactor_oldenv,sick,38,tabpfn,0,3,3018,754,29,22,2,0.9989867354458364,0.5307039839990466,1.6283814830003394,2.842462352999064,cuda: NVIDIA GeForce RTX 3060,raw (brez predobdelave),,,20a52c9,Kremen,2026-09-09T12:43:35+02:00
