run_id,dataset,dataset_id,algorithm,repeat,fold,n_train,n_test,n_features,n_categorical,n_classes,roc_auc,train_time_s,inference_time_s,warmup_s,device,preprocessing,raw_error,error,git_commit,hostname,timestamp
check_refactor_oldenv,credit-g,31,random_forest,0,0,800,200,20,13,2,0.7825595238095236,0.25347886700001254,0.04305578700041224,,cpu x12,median imputacija (numerične) + most-frequent imputacija in ordinalno kodiranje (kategorične); RandomForest nima nativne podpore za NaN/kategorije,,,20a52c9,Kremen,2026-09-09T12:42:27+02:00
check_refactor_oldenv,credit-g,31,random_forest,0,1,800,200,20,13,2,0.7800595238095238,0.2502834659990185,0.043873261000044295,,cpu x12,median imputacija (numerične) + most-frequent imputacija in ordinalno kodiranje (kategorične); RandomForest nima nativne podpore za NaN/kategorije,,,20a52c9,Kremen,2026-09-09T12:42:27+02:00
check_refactor_oldenv,credit-g,31,random_forest,0,2,800,200,20,13,2,0.7613095238095239,0.2501020290001179,0.04374604599979648,,cpu x12,median imputacija (numerične) + most-frequent imputacija in ordinalno kodiranje (kategorične); RandomForest nima nativne podpore za NaN/kategorije,,,20a52c9,Kremen,2026-09-09T12:42:27+02:00
check_refactor_oldenv,credit-g,31,random_forest,0,3,800,200,20,13,2,0.8147619047619048,0.3473176440002135,0.04208690299856244,,cpu x12,median imputacija (numerične) + most-frequent imputacija in ordinalno kodiranje (kategorične); RandomForest nima nativne podpore za NaN/kategorije,,,20a52c9,Kremen,2026-09-09T12:42:28+02:00
check_refactor_oldenv,credit-g,31,random_forest,0,4,800,200,20,13,2,0.7673214285714285,0.25088133799908974,0.032879877000596025,,cpu x12,median imputacija (numerične) + most-frequent imputacija in ordinalno kodiranje (kategorične); RandomForest nima nativne podpore za NaN/kategorije,,,20a52c9,Kremen,2026-09-09T12:42:28+02:00
check_refactor_oldenv,credit-g,31,xgboost,0,0,800,200,20,13,2,0.7873809523809524,0.03587477699875308,0.004883985000560642,,cpu x12,nativna obravnava NaN (numerične ostanejo nespremenjene); kategorične stolpce ordinalno kodiramo v številske kode (NaN ohranjen),,,20a52c9,Kremen,2026-09-09T12:42:28+02:00
check_refactor_oldenv,credit-g,31,xgboost,0,1,800,200,20,13,2,0.7505952380952381,0.03413590399941313,0.006238126999960514,,cpu x12,nativna obravnava NaN (numerične ostanejo nespremenjene); kategorične stolpce ordinalno kodiramo v številske kode (NaN ohranjen),,,20a52c9,Kremen,2026-09-09T12:42:28+02:00
check_refactor_oldenv,credit-g,31,xgboost,0,2,800,200,20,13,2,0.7869047619047619,0.03506707599990477,0.003356650999194244,,cpu x12,nativna obravnava NaN (numerične ostanejo nespremenjene); kategorične stolpce ordinalno kodiramo v številske kode (NaN ohranjen),,,20a52c9,Kremen,2026-09-09T12:42:28+02:00
check_refactor_oldenv,credit-g,31,xgboost,0,3,800,200,20,13,2,0.7825000000000001,0.03379594899888616,0.0037538119995588204,,cpu x12,nativna obravnava NaN (numerične ostanejo nespremenjene); kategorične stolpce ordinalno kodiramo v številske kode (NaN ohranjen),,,20a52c9,Kremen,2026-09-09T12:42:28+02:00
check_refactor_oldenv,credit-g,31,xgboost,0,4,800,200,20,13,2,0.7845238095238095,0.035899057000278844,0.0033149430000776192,,cpu x12,nativna obravnava NaN (numerične ostanejo nespremenjene); kategorične stolpce ordinalno kodiramo v številske kode (NaN ohranjen),,,20a52c9,Kremen,2026-09-09T12:42:28+02:00
